BHK,Rent,Size,Floor/Total,Floor,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom
1,22000,720,3 out of 3,3,Shakti Nagar,Delhi,Unfurnished,Bachelors/Family,1
2,12000,400,2 out of 4,2,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1
2,11000,450,1 out of 4,1,Uttam Nagar,Delhi,Unfurnished,Bachelors,1
1,20000,250,1 out of 1,1,"Nizamuddin East, Nizamuddin",Delhi,Semi-Furnished,Bachelors/Family,1
4,260000,3000,4 out of 4,4,"Safdarjung Development Area, Hauz Khas",Delhi,Semi-Furnished,Bachelors/Family,5
2,11000,550,3 out of 5,3,New Ashok Nagar,Delhi,Unfurnished,Bachelors,2
2,10000,450,3 out of 4,3,Pandav Nagar,Delhi,Unfurnished,Bachelors/Family,1
3,60000,2500,2 out of 3,2,Saket,Delhi,Unfurnished,Bachelors,3
4,350000,800,1 out of 4,1,Green Park,Delhi,Unfurnished,Bachelors/Family,4
2,16000,100,3 out of 3,3,Rohini Sector 24,Delhi,Unfurnished,Bachelors,2
1,16000,400,2 out of 3,2,Subhash Nagar,Delhi,Furnished,Bachelors,1
2,12000,750,1 out of 3,1,Dwarka Mor,Delhi,Semi-Furnished,Bachelors,2
1,8000,400,1 out of 4,1,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
3,14000,1100,Ground out of 3,Ground,Dwarka Mor,Delhi,Semi-Furnished,Bachelors/Family,2
1,14900,450,Ground out of 5,Ground,Rohini Sector 18,Delhi,Furnished,Bachelors/Family,1
2,15000,850,3 out of 3,3,Rohini Sector 23,Delhi,Unfurnished,Bachelors/Family,2
3,10000,600,3 out of 4,3,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
2,40000,750,1 out of 4,1,New Rajendra Nagar,Delhi,Unfurnished,Bachelors/Family,2
1,9000,500,1 out of 4,1,Neb Sarai,Delhi,Semi-Furnished,Bachelors,1
1,7000,350,2 out of 4,2,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
2,13500,623,2 out of 3,2,"Ganesh Nagar, Tilak Nagar",Delhi,Furnished,Bachelors/Family,1
3,95000,2400,3 out of 4,3,Greater Kailash 2,Delhi,Semi-Furnished,Bachelors,3
1,20000,75,2 out of 4,2,Malviya Nagar,Delhi,Unfurnished,Bachelors/Family,1
2,7500,450,1 out of 5,1,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
2,9000,445,4 out of 4,4,"Palam Colony, Palam",Delhi,Unfurnished,Bachelors/Family,2
3,80000,300,1 out of 3,1,Greater Kailash 2,Delhi,Furnished,Bachelors,3
3,50000,1670,3 out of 4,3,Model Town,Delhi,Semi-Furnished,Bachelors/Family,3
1,13000,550,1 out of 4,1,Saket,Delhi,Semi-Furnished,Bachelors,1
1,12000,350,4 out of 4,4,Chhattarpur,Delhi,Semi-Furnished,Bachelors,1
2,16000,650,2 out of 4,2,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2
2,13000,70,1 out of 3,1,Vikaspuri,Delhi,Semi-Furnished,Bachelors/Family,1
2,29000,100,1 out of 3,1,South,Delhi,Semi-Furnished,Bachelors/Family,2
3,18000,800,2 out of 3,2,Hari Nagar Ashram,Delhi,Unfurnished,Bachelors/Family,1
2,8500,60,2 out of 2,2,Najafgarh,Delhi,Unfurnished,Bachelors/Family,1
3,27000,2000,1 out of 3,1,"Kohinoor Apartment, Kalkaji Extention",Delhi,Semi-Furnished,Bachelors/Family,2
2,18000,600,1 out of 4,1,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,2
1,11500,450,3 out of 4,3,"Bhogal, Jangpura",Delhi,Semi-Furnished,Bachelors,1
2,80000,2200,1 out of 4,1,Defence Colony,Delhi,Unfurnished,Bachelors,3
2,15500,600,1 out of 4,1,dwarka sector 8 Raj Nagar extension part 2,Delhi,Unfurnished,Bachelors,2
4,55000,2000,2 out of 4,2,Dwarka sec 19,Delhi,Semi-Furnished,Bachelors/Family,3
2,20000,800,3 out of 4,3,Malviya Nagar,Delhi,Semi-Furnished,Bachelors/Family,2
3,35000,170,4 out of 4,4,"Chitra Vihar, Swasthya Vihar",Delhi,Unfurnished,Bachelors/Family,2
2,38000,150,Ground out of 4,Ground,Malviya Nagar,Delhi,Unfurnished,Bachelors/Family,2
2,16000,650,3 out of 4,3,Freedom Fighters Enclave,Delhi,Unfurnished,Bachelors/Family,2
3,50000,1250,2 out of 4,2,Chittaranjan Park Block B,Delhi,Semi-Furnished,Bachelors/Family,3
1,9500,600,2 out of 4,2,Chhattarpur,Delhi,Semi-Furnished,Bachelors/Family,2
4,90000,2100,3 out of 3,3,"Kailash hills, East Of Kailash",Delhi,Semi-Furnished,Bachelors/Family,4
1,10000,450,3 out of 4,3,Rohini Sector 18,Delhi,Unfurnished,Bachelors,1
2,25000,100,2 out of 4,2,Lajpat Nagar 1,Delhi,Unfurnished,Bachelors,2
1,30000,650,3 out of 4,3,Lajpat Nagar,Delhi,Furnished,Bachelors/Family,1
2,12000,48,1 out of 3,1,Rohini Sector 16,Delhi,Unfurnished,Bachelors/Family,2
2,16500,550,4 out of 4,4,"Guru Angad Nagar West, Laxmi Nagar",Delhi,Semi-Furnished,Bachelors/Family,2
1,4500,240,1 out of 2,1,Dilshad Colony,Delhi,Unfurnished,Bachelors/Family,1
2,30000,700,3 out of 3,3,Vasant Kunj Sector B,Delhi,Semi-Furnished,Bachelors,2
1,12000,48,1 out of 2,1,Rohini Sector 11,Delhi,Semi-Furnished,Bachelors/Family,1
2,23000,100,Ground out of 3,Ground,Mansarover Garden,Delhi,Unfurnished,Bachelors/Family,2
3,70000,1901,9 out of 11,9,"Unity the Amaryllis, Karol Bagh",Delhi,Semi-Furnished,Bachelors/Family,3
1,5500,50,1 out of 4,1,Lado Sarai,Delhi,Unfurnished,Bachelors/Family,1
3,35000,1300,3 out of 4,3,Dakshini Pitampura,Delhi,Semi-Furnished,Bachelors,3
2,9000,145,1 out of 3,1,Palam,Delhi,Unfurnished,Bachelors/Family,2
2,22000,800,2 out of 3,2,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,3
3,35000,1100,1 out of 3,1,Kalkaji Extension,Delhi,Semi-Furnished,Bachelors/Family,4
1,12000,450,2 out of 2,2,Dwarka Sector 7,Delhi,Semi-Furnished,Bachelors/Family,1
2,6000,300,3 out of 4,3,Jhangir Puri,Delhi,Unfurnished,Bachelors/Family,1
2,22000,1040,1 out of 2,1,"Janak Park, Hari Nagar",Delhi,Semi-Furnished,Bachelors,3
1,5000,25,2 out of 5,2,Ganga Vihar,Delhi,Unfurnished,Bachelors/Family,1
2,20500,900,Ground out of 9,Ground,"IGNOU Road, Saket",Delhi,Semi-Furnished,Bachelors/Family,2
2,7500,1100,3 out of 4,3,Bijwasan,Delhi,Unfurnished,Bachelors/Family,1
2,5500,380,1 out of 1,1,Prem Nagar,Delhi,Unfurnished,Bachelors/Family,2
3,25000,450,2 out of 2,2,Gandhi Nagar,Delhi,Semi-Furnished,Bachelors,2
1,13000,550,3 out of 4,3,Lajpat Nagar 4,Delhi,Semi-Furnished,Bachelors,1
1,5000,180,Ground out of 3,Ground,Mukherjee Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
3,40000,1650,1 out of 3,1,Dakshini Pitampura,Delhi,Semi-Furnished,Bachelors/Family,2
1,12500,250,1 out of 5,1,"Inder Puri Block A, Inder Puri",Delhi,Furnished,Bachelors/Family,1
1,6000,400,Ground out of 5,Ground,"Raghubir Nagar, Tagore Garden Extension",Delhi,Unfurnished,Bachelors/Family,1
2,15500,900,Ground out of 3,Ground,Vivek Vihar Phase 2,Delhi,Semi-Furnished,Bachelors/Family,2
3,75000,1900,2 out of 3,2,Malviya Nagar,Delhi,Furnished,Bachelors/Family,3
3,36000,892,2 out of 4,2,Gautam Nagar,Delhi,Unfurnished,Bachelors/Family,2
1,13000,400,Ground out of 4,Ground,Chhattarpur Enclave,Delhi,Semi-Furnished,Bachelors,1
3,45000,100,1 out of 2,1,"Mandakini Enclave, Alaknanda",Delhi,Unfurnished,Bachelors,2
2,2000,60,1 out of 1,1,Ram Nagar,Delhi,Unfurnished,Bachelors/Family,1
2,28000,80,1 out of 5,1,Janakpuri,Delhi,Semi-Furnished,Bachelors/Family,2
2,9000,450,2 out of 4,2,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
1,12000,520,3 out of 4,3,Geeta Colony,Delhi,Semi-Furnished,Bachelors/Family,1
1,13000,350,1 out of 5,1,Rohini Sector 3,Delhi,Furnished,Bachelors/Family,1
2,11000,600,2 out of 3,2,Aya Nagar,Delhi,Semi-Furnished,Bachelors,2
3,35000,950,1 out of 4,1,Karol Bagh,Delhi,Furnished,Bachelors,2
2,10000,450,1 out of 4,1,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
1,20000,450,1 out of 4,1,Karol Bagh,Delhi,Semi-Furnished,Bachelors,1
2,25000,850,2 out of 4,2,Karol Bagh,Delhi,Semi-Furnished,Bachelors,2
1,8000,200,3 out of 4,3,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1
4,150000,3000,1 out of 4,1,"Safdarjung Development Area, Hauz Khas",Delhi,Semi-Furnished,Bachelors/Family,4
3,36000,1500,2 out of 3,2,"Mahendru Enclave, Model Town",Delhi,Semi-Furnished,Bachelors/Family,3
2,12000,700,Ground out of 4,Ground,Sultanpur,Delhi,Unfurnished,Bachelors/Family,2
1,8500,530,Ground out of 3,Ground,"Palam Colony, Palam",Delhi,Unfurnished,Bachelors/Family,1
3,17000,800,2 out of 4,2,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,2
1,7500,45,1 out of 5,1,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
1,16000,900,3 out of 4,3,Kalkaji,Delhi,Furnished,Bachelors/Family,1
1,9000,450,1 out of 4,1,Mehrauli,Delhi,Unfurnished,Bachelors/Family,1
2,8000,650,1 out of 4,1,Rangpuri,Delhi,Unfurnished,Bachelors/Family,1
2,45000,900,2 out of 4,2,Lajpat Nagar 1,Delhi,Furnished,Bachelors/Family,2
2,27000,900,4 out of 4,4,RWA triveni residents,Delhi,Furnished,Bachelors/Family,2
2,14000,120,1 out of 4,1,Dwarka Mor,Delhi,Semi-Furnished,Bachelors/Family,2
2,14000,600,2 out of 4,2,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,2
2,14000,615,2 out of 4,2,Laxmi Nagar,Delhi,Unfurnished,Bachelors/Family,2
1,7500,225,Ground out of 2,Ground,Kapi Bagan Basti,Delhi,Semi-Furnished,Bachelors/Family,1
1,10000,800,1 out of 4,1,"Paryavaran Complex, Sainik Farm",Delhi,Unfurnished,Bachelors,1
1,7000,400,4 out of 4,4,Aya Nagar,Delhi,Semi-Furnished,Bachelors,1
1,25000,800,4 out of 5,4,Mukherjee Nagar,Delhi,Furnished,Bachelors/Family,2
2,9000,60,1 out of 3,1,Mehrauli,Delhi,Semi-Furnished,Bachelors/Family,1
3,22000,1000,1 out of 24,1,"Khanpur Extension, Sangam Vihar",Delhi,Unfurnished,Bachelors/Family,2
3,10000,75,4 out of 5,4,Sagar Pur,Delhi,Unfurnished,Bachelors/Family,1
3,11000,800,1 out of 4,1,Hastsal,Delhi,Unfurnished,Bachelors/Family,2
1,12500,200,3 out of 3,3,Kamla Nagar,Delhi,Furnished,Bachelors/Family,1
3,15000,800,2 out of 4,2,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,2
2,35000,80,1 out of 3,1,Kamla Nagar,Delhi,Unfurnished,Bachelors/Family,2
2,35000,900,2 out of 4,2,Lajpat Nagar,Delhi,Unfurnished,Family,2
2,52000,1125,2 out of 5,2,Saket,Delhi,Furnished,Bachelors/Family,2
3,15000,900,3 out of 4,3,Dwarka Mor,Delhi,Unfurnished,Bachelors/Family,2
2,32000,1100,3 out of 3,3,Rajouri Garden,Delhi,Unfurnished,Bachelors,2
1,11500,400,2 out of 4,2,Lajpat Nagar 4,Delhi,Unfurnished,Bachelors/Family,1
3,45000,713,1 out of 1,1,"Prem Nagar, Patel Nagar",Delhi,Furnished,Bachelors/Family,3
2,16000,700,4 out of 4,4,Shadipur,Delhi,Unfurnished,Bachelors,1
2,20000,1000,2 out of 3,2,Krishna Nagar Block D,Delhi,Semi-Furnished,Bachelors/Family,2
1,7000,54,3 out of 5,3,Nawada,Delhi,Semi-Furnished,Bachelors/Family,1
3,85000,200,3 out of 3,3,"Shivalik, Malviya Nagar",Delhi,Unfurnished,Bachelors,3
1,15000,200,4 out of 4,4,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",Delhi,Furnished,Bachelors/Family,1
2,22000,800,3 out of 3,3,Chhattarpur,Delhi,Furnished,Bachelors/Family,2
2,32000,1000,1 out of 3,1,Lajpat Nagar 1,Delhi,Unfurnished,Bachelors/Family,2
2,20000,500,4 out of 4,4,"Vasant Kunj 2, Vasant Kunj",Delhi,Semi-Furnished,Bachelors,2
1,35000,300,3 out of 5,3,Rajouri Garden,Delhi,Semi-Furnished,Bachelors/Family,1
2,35000,900,Ground out of 4,Ground,Lajpat Nagar 1,Delhi,Unfurnished,Bachelors/Family,2
3,65000,240,1 out of 4,1,Saket,Delhi,Unfurnished,Bachelors/Family,3
2,15000,650,Ground out of 3,Ground,"Fateh Nagar, Janakpuri",Delhi,Semi-Furnished,Bachelors/Family,2
3,12000,950,3 out of 5,3,"Kotla, Mayur Vihar",Delhi,Semi-Furnished,Bachelors,2
1,8000,500,Ground out of 3,Ground,Dwarka Sector 23,Delhi,Semi-Furnished,Bachelors/Family,1
1,11000,500,2 out of 5,2,Palam - Dabri Marg,Delhi,Semi-Furnished,Bachelors/Family,1
2,12000,450,4 out of 4,4,Mansa Ram Park,Delhi,Semi-Furnished,Bachelors/Family,2
4,140000,2800,Ground out of 4,Ground,New Friends Colony,Delhi,Semi-Furnished,Bachelors/Family,4
2,24000,150,1 out of 2,1,Paschim Vihar,Delhi,Semi-Furnished,Bachelors/Family,1
1,20000,400,3 out of 4,3,Lajpat Nagar 4,Delhi,Furnished,Bachelors/Family,1
3,16000,100,3 out of 4,3,"Jamia Nagar, Okhla",Delhi,Furnished,Bachelors/Family,2
1,15000,400,3 out of 4,3,Lajpat Nagar 4,Delhi,Semi-Furnished,Bachelors/Family,1
2,28500,900,Ground out of 4,Ground,Paschim Vihar,Delhi,Semi-Furnished,Bachelors/Family,2
3,30000,1350,1 out of 7,1,Vasundhara Enclave,Delhi,Semi-Furnished,Family,3
1,16000,500,1 out of 4,1,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
3,80000,1700,1 out of 4,1,"Shivalik, Malviya Nagar",Delhi,Furnished,Bachelors,3
1,11000,400,2 out of 4,2,Lajpat Nagar 4,Delhi,Unfurnished,Bachelors/Family,1
2,21000,110,2 out of 3,2,"Jangpura Extension, Jangpura",Delhi,Semi-Furnished,Bachelors/Family,1
3,10500,1200,1 out of 4,1,Najafgarh,Delhi,Semi-Furnished,Bachelors/Family,2
2,15000,50,2 out of 4,2,Dwarka Sector 14,Delhi,Semi-Furnished,Bachelors/Family,2
3,16000,100,2 out of 3,2,Hari Nagar,Delhi,Semi-Furnished,Bachelors/Family,2
2,45000,1000,2 out of 3,2,"Kailash Colony, Greater Kailash",Delhi,Furnished,Bachelors/Family,2
1,6000,63,4 out of 4,4,Rohini Sector 2,Delhi,Furnished,Bachelors/Family,1
3,40000,1800,Ground out of 3,Ground,Vasant Kunj,Delhi,Semi-Furnished,Bachelors/Family,2
2,36000,1440,2 out of 3,2,Chittaranjan Park,Delhi,Semi-Furnished,Bachelors,2
2,12000,55,Ground out of 4,Ground,Uttam Nagar,Delhi,Unfurnished,Bachelors/Family,2
3,45000,1500,1 out of 12,1,"The Shabad Apartment, Dwarka Sector 13",Delhi,Unfurnished,Bachelors,3
2,20000,400,3,3,"Kasturba Niketan, Lajpat Nagar 2",Delhi,Unfurnished,Bachelors/Family,1
3,10000,100,1 out of 4,1,Krishna Nagar,Delhi,Furnished,Bachelors/Family,2
2,5000,500,1 out of 3,1,Sangam Vihar,Delhi,Unfurnished,Bachelors/Family,1
2,8000,100,Ground out of 3,Ground,Rohini Sector 38,Delhi,Unfurnished,Bachelors/Family,2
2,13000,455,1 out of 4,1,"DDA Akshardham Apartments, DS 19",Delhi,Unfurnished,Bachelors/Family,1
2,15000,80,3 out of 4,3,Anand Parbat,Delhi,Semi-Furnished,Bachelors/Family,1
2,7500,450,Ground out of 2,Ground,Burari,Delhi,Unfurnished,Bachelors/Family,1
1,6000,400,Ground out of 1,Ground,"Qutub Vihar, Dwarka",Delhi,Unfurnished,Bachelors/Family,1
4,100000,300,1 out of 3,1,Vasant Kunj,Delhi,Unfurnished,Bachelors/Family,4
2,12000,700,2 out of 3,2,Rohini Sector 23,Delhi,Semi-Furnished,Bachelors/Family,2
2,10000,600,4 out of 5,4,"Mohan Garden, Razapur Khurd",Delhi,Semi-Furnished,Bachelors/Family,2
2,10000,800,2 out of 3,2,"Bharthal, Dwarka",Delhi,Semi-Furnished,Bachelors/Family,2
2,12000,950,2 out of 3,2,"Chanakya Place, Sitapuri",Delhi,Unfurnished,Bachelors/Family,2
2,15000,450,4 out of 4,4,Shadipur,Delhi,Semi-Furnished,Bachelors/Family,1
1,10000,450,1 out of 3,1,Radhey Shyam Park,Delhi,Unfurnished,Bachelors/Family,1
2,12000,68,3 out of 5,3,Uttam Nagar,Delhi,Unfurnished,Bachelors/Family,1
2,14500,850,2 out of 4,2,"Rajpur Khurd Extension, Rajpur",Delhi,Unfurnished,Bachelors/Family,2
2,18500,1000,3 out of 4,3,"Kotla Mubarakpur, South Extension",Delhi,Semi-Furnished,Bachelors/Family,2
1,24000,600,4 out of 4,4,Rajouri Garden,Delhi,Furnished,Bachelors,1
2,11000,65,Ground out of 4,Ground,New Ashok Nagar,Delhi,Unfurnished,Bachelors/Family,1
3,52000,1700,1 out of 1,1,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,3
3,70000,1800,Ground out of 4,Ground,Lajpat Nagar 3,Delhi,Semi-Furnished,Bachelors/Family,3
2,12000,1000,3 out of 4,3,Uttam Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
2,22000,900,2 out of 4,2,Patparganj,Delhi,Semi-Furnished,Bachelors,2
4,200000,2300,1 out of 1,1,Shanti Niketan,Delhi,Semi-Furnished,Bachelors/Family,4
2,20000,75,1 out of 3,1,Green Park,Delhi,Unfurnished,Bachelors/Family,2
3,45000,200,1 out of 4,1,Paschim Vihar Block B1,Delhi,Semi-Furnished,Bachelors,3
1,8000,200,2 out of 4,2,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1
1,8000,200,2 out of 4,2,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1
2,9500,450,3 out of 4,3,Laxmi Nagar,Delhi,Semi-Furnished,Bachelors/Family,1
2,25000,750,1 out of 4,1,Karol Bagh,Delhi,Furnished,Bachelors,2
2,12000,400,1 out of 4,1,kst chattarpur Apartments,Delhi,Unfurnished,Bachelors,1
2,24000,84,1 out of 4,1,Paschim Vihar,Delhi,Semi-Furnished,Bachelors,2
2,27000,90,2 out of 3,2,Rohini Sector 8,Delhi,Unfurnished,Bachelors/Family,2
2,18000,90,2 out of 4,2,Mansarovar garden,Delhi,Semi-Furnished,Bachelors/Family,2
2,17000,500,1 out of 3,1,Lajpat Nagar,Delhi,Semi-Furnished,Bachelors/Family,2
2,15000,75,4 out of 5,4,Adarsh Nagar,Delhi,Unfurnished,Bachelors/Family,2
1,13000,512,1 out of 3,1,Patel Nagar West,Delhi,Furnished,Bachelors/Family,1
3,70000,1500,1 out of 3,1,Vasant Kunj,Delhi,Semi-Furnished,Bachelors,3
1,14000,446,2 out of 4,2,"Amar Colony, Lajpat Nagar",Delhi,Unfurnished,Bachelors/Family,1
3,32000,1100,4 out of 5,4,"Gagan Vihar, Krishna Nagar",Delhi,Semi-Furnished,Bachelors/Family,2
1,4000,125,1 out of 2,1,Sangam Vihar,Delhi,Unfurnished,Bachelors/Family,1
3,100000,1800,3 out of 5,3,Gautam Nagar,Delhi,Furnished,Bachelors/Family,3
3,20000,1300,1 out of 4,1,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,2
3,30000,2000,7 out of 10,7,"Ashoka Enclave Apartment, Dwarka Sector 11",Delhi,Semi-Furnished,Family,2
2,150000,1200,2 out of 3,2,Greater Kailash 1,Delhi,Furnished,Bachelors,2
3,19500,125,1 out of 4,1,Uttam Nagar,Delhi,Unfurnished,Bachelors,2
2,18000,730,2 out of 3,2,"Arjun Nagar, Safdarjung Enclave",Delhi,Unfurnished,Bachelors/Family,2
2,25000,160,3 out of 3,3,Dr Mukherjee Nagar West,Delhi,Semi-Furnished,Bachelors/Family,2
2,18000,1000,Ground out of 2,Ground,Janakpuri Block B1,Delhi,Unfurnished,Bachelors/Family,2
1,10000,450,1 out of 5,1,Paschim Vihar,Delhi,Furnished,Bachelors/Family,1
2,12000,75,2 out of 4,2,Mehrauli,Delhi,Furnished,Bachelors/Family,2
3,25000,2000,1 out of 3,1,"Karkardooma, Anand Vihar",Delhi,Semi-Furnished,Bachelors,3
4,40000,2400,4 out of 4,4,Preet Vihar,Delhi,Unfurnished,Bachelors,3
2,30000,1800,Ground out of 2,Ground,"Karkardooma, Anand Vihar",Delhi,Semi-Furnished,Bachelors,2
3,29000,1800,Ground out of 3,Ground,Mausam Vihar,Delhi,Unfurnished,Family,3
3,35000,2200,2 out of 4,2,"Nirman Vihar, Preet Vihar",Delhi,Unfurnished,Bachelors/Family,3
3,21000,2200,Ground out of 2,Ground,Vivek Vihar,Delhi,Semi-Furnished,Bachelors/Family,2
3,31000,900,3 out of 4,3,Surajmal Vihar,Delhi,Semi-Furnished,Bachelors/Family,2
2,8000,75,2 out of 4,2,Chhattarpur,Delhi,Unfurnished,Bachelors/Family,1
2,15500,75,2 out of 4,2,Saket,Delhi,Semi-Furnished,Bachelors/Family,2
3,32000,1800,3 out of 4,3,"Gagan Vihar, Krishna Nagar",Delhi,Semi-Furnished,Bachelors/Family,3
3,30000,160,2 out of 4,2,Surajmal Vihar,Delhi,Semi-Furnished,Bachelors/Family,3
4,42000,2700,2 out of 4,2,"Pushpanjali, Anand Vihar",Delhi,Semi-Furnished,Bachelors,4
3,20500,1050,3 out of 4,3,Laxmi Nagar,Delhi,Furnished,Bachelors/Family,2
3,60000,1800,2 out of 3,2,Sarvodaya Enclave,Delhi,Furnished,Bachelors/Family,3
2,95000,2700,1 out of 3,1,Greater Kailash 2,Delhi,Furnished,Bachelors/Family,2
1,16000,499,2 out of 3,2,Chittaranjan Park Block K,Delhi,Semi-Furnished,Family,1
1,8500,450,3 out of 4,3,Sarita Vihar Pocket M,Delhi,Unfurnished,Bachelors,1
1,14000,60,3 out of 4,3,"Paryavaran Complex, Sainik Farm",Delhi,Unfurnished,Bachelors/Family,1
3,140000,2200,Ground out of 3,Ground,Defence Colony,Delhi,Unfurnished,Bachelors/Family,3
2,8000,130,Ground out of 3,Ground,Raj Nagar 2,Delhi,Unfurnished,Bachelors/Family,1
3,12500,650,3 out of 4,3,Chirag Delhi,Delhi,Semi-Furnished,Bachelors/Family,1
2,14000,100,3 out of 4,3,Janakpuri,Delhi,Unfurnished,Bachelors/Family,1
2,6000,45,2 out of 3,2,"Devli, Sangam Vihar",Delhi,Unfurnished,Bachelors/Family,1
2,10000,600,2 out of 3,2,Trilokpuri,Delhi,Unfurnished,Bachelors/Family,2
3,15000,800,Ground out of 4,Ground,Kadipur,Delhi,Unfurnished,Bachelors/Family,1
3,8000,1500,1 out of 1,1,Cherlopalli TIRUPATI,Delhi,Unfurnished,Bachelors/Family,3
1,10000,30,1 out of 5,1,Mahipalpur,Delhi,Furnished,Bachelors/Family,1
1,8500,55,Ground out of 3,Ground,Gharoli,Delhi,Unfurnished,Bachelors/Family,1
2,25000,900,Ground out of 3,Ground,"Nirman Vihar, Preet Vihar",Delhi,Semi-Furnished,Bachelors/Family,2
2,13000,1000,1 out of 2,1,Bhajanpura,Delhi,Unfurnished,Bachelors/Family,1
1,6000,360,1 out of 2,1,Ghitorni,Delhi,Semi-Furnished,Bachelors/Family,1
1,7000,450,1 out of 4,1,"Mohan Garden, Razapur Khurd",Delhi,Furnished,Bachelors/Family,1
2,22000,900,4 out of 5,4,"Gangaram Vatika, Vishnu Garden",Delhi,Semi-Furnished,Bachelors/Family,2
2,40000,1100,2 out of 4,2,"Kailash Colony, Greater Kailash",Delhi,Furnished,Bachelors/Family,2
2,22000,700,Ground out of 2,Ground,Rohini Sector 7,Delhi,Furnished,Bachelors/Family,2
1,4500,400,1 out of 2,1,Sagar Pur,Delhi,Unfurnished,Bachelors/Family,1
3,15000,950,Ground out of 3,Ground,Rohini Sector 4,Delhi,Unfurnished,Bachelors/Family,2
3,130000,3000,1 out of 5,1,Defence Colony,Delhi,Semi-Furnished,Bachelors/Family,4
2,23000,950,3 out of 3,3,Ber Sarai,Delhi,Unfurnished,Bachelors/Family,2
3,45000,1100,1 out of 4,1,Chittaranjan Park,Delhi,Semi-Furnished,Bachelors/Family,3
1,15000,497,3 out of 4,3,Lajpat Nagar 4,Delhi,Unfurnished,Bachelors/Family,1
3,13000,100,3 out of 4,3,"Viswas Park, Matiala",Delhi,Semi-Furnished,Bachelors/Family,2
2,10000,70,1 out of 4,1,Shakarpur,Delhi,Semi-Furnished,Bachelors/Family,2
2,10000,55,2 out of 4,2,Dwarka Sector 8,Delhi,Unfurnished,Bachelors/Family,2
1,6500,300,4 out of 5,4,East Of Kailash,Delhi,Unfurnished,Bachelors/Family,1
1,7000,400,2 out of 4,2,Mandawali,Delhi,Unfurnished,Bachelors,1
2,7000,500,2 out of 4,2,Badarpur,Delhi,Semi-Furnished,Bachelors/Family,2
4,17401,650,4 out of 4,4,Patel Nagar West,Delhi,Furnished,Bachelors/Family,2
1,5500,630,Ground out of 2,Ground,Uttam Nagar,Delhi,Furnished,Bachelors/Family,1
1,20000,450,1 out of 3,1,DS 19,Delhi,Unfurnished,Family,1
2,7000,500,1 out of 2,1,Mahipalpur,Delhi,Semi-Furnished,Bachelors/Family,1
5,190000,200,2 out of 2,2,"Safdarjung Development Area, Hauz Khas",Delhi,Unfurnished,Bachelors,5
2,13000,95,1 out of 4,1,Shahdara,Delhi,Semi-Furnished,Bachelors/Family,1
4,60000,272,Ground out of 4,Ground,Model Town,Delhi,Furnished,Bachelors,3
2,17000,800,2 out of 4,2,Rohini Sector 24,Delhi,Unfurnished,Bachelors/Family,2
2,16000,50,2 out of 4,2,"Nirankari Colony, Mukherjee Nagar",Delhi,Unfurnished,Bachelors/Family,2
